date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,TSLA,AVGO,WMT,JPM,XOM,V,JNJ,MA,COST
2024-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,0.004186100315110908,-0.0015144939961350135,-0.028508998262832708,0.00903755380828164,-0.006832813608432464,0.010133254022596017,0.00521268473502845,7.338632771431985e-4,-0.012282443204861382,0.006509832676084626,0.02043779405177193,0.005851488505739466,0.005194375476460511,0.016159208867239983,-0.003679256577595824
2024-02-22,0.011243784607141816,0.02354662241846861,0.16400875416319427,0.035530017339574504,0.038672771715457355,0.010803163339822008,0.013554445406056326,0.06309831355563267,0.009844535206639193,0.011995736078133978,-8.583501983223663e-4,0.025256395017888345,0.011154549897148591,0.027251955108161363,0.015739518580200285
2024-02-23,-0.010034158464172771,-0.0031823395550447664,0.0035524470712213763,0.0023485144793740087,-0.00431977158577046,-9.020229577326733e-4,-0.027556873210526134,-0.006536866059118185,8.551957608420313e-4,0.005025203887083274,-0.008781974672646076,-5.285733061966003e-4,0.008663090120141437,0.003944536771731233,0.004806715554994678
2024-02-26,-0.0074511435241046975,-0.006823558254068995,0.0034892178654617467,-0.0014858549486425066,-0.0047311589544594135,-0.044387366556764896,0.03870392576202142,0.009842914669823566,0.018455112581261535,-0.003424108183604724,0.00394846095341439,0.001939236315523063,-0.006487851706360459,0.0023022357095803248,0.010055197430530738
2024-02-27,0.008114282635045988,-1.4716571724548988e-4,-0.004943839267651962,-0.006810521779339163,0.011022453246988695,0.009522497205576297,0.0016549741281637331,-0.009854071889997207,-1.6766552114844124e-4,4.908762257898047e-4,-0.002110412883120305,-0.003448767913300843,0.0011815499163030374,5.057851411709446e-4,-8.585876857614139e-4
2024-02-28,-0.006625385352454383,5.889771220739526e-4,-0.013189064762269331,-0.0021896371944472026,-0.006221133196338102,-0.018001332169207407,0.01156560160219966,-0.005253517016027387,5.034079284427229e-4,0.005069580623522807,0.0027877877175326304,0.008687254041443104,0.003540966619273167,0.008636198574569542,0.004363991419836788
2024-02-29,-0.003693247980532166,0.014519752861659185,0.018657475979668048,0.02078996747858297,0.01262359948490066,0.015251544002812034,-7.918650199801869e-4,0.00858518239329964,-0.016940628929567714,0.009111525220739214,0.0019170920072004716,-0.010468159190977433,-0.0010522027935749856,-0.008541302731903122,-0.005441516995181139
2024-03-01,-0.006030174983007175,0.004496727176353632,0.040031865393414634,0.00825982552183624,0.024830057046517195,-0.009533573312301535,0.003764585340074067,0.07587924516348576,0.0025591263926492136,-0.004138394245164045,0.012629221474180108,0.0018399565485751612,0.004585300538378911,0.003938755181973841,0.007460841242532323
2024-03-04,-0.02538127752718755,-0.001395992945183555,0.035950934771064036,-0.003591063770984282,-0.008182352217859679,-0.027635681548645707,-0.07155546804023882,0.0022082795371189956,0.009190134259081217,0.007501692778478564,-0.013983284464778922,-0.00928801205846641,-0.014063571861812063,-0.0170781744154892,0.012996338290784726
2024-03-05,-0.028441079256948387,-0.029571942281479302,0.008576509829334888,-0.01948421375262155,-0.015997882263513286,-0.005099443823857741,-0.03933237971984138,-0.04243861076213129,0.01247901958137354,0.010017140892333076,0.012264998064100308,-0.0040996824951651245,8.131329432068402e-4,-0.0020704853187542005,0.0010142834419508695
2024-03-06,-0.005878118643612207,-0.001390714010677807,0.03182717325199347,-0.0035033346396604603,0.011974182016383672,-0.0095726731452489,-0.02323786698783792,0.005399450444414811,0.008827379703193472,0.005197536458275254,0.010696710990724556,0.0037584431647867955,-0.003938054825372794,0.008726968866530571,0.017487856602433904
2024-03-07,-7.09519534275449e-4,0.017533191267011583,0.04474629346692183,0.019076784751165476,0.03245384969530152,0.02267875673069364,0.011951969472048907,0.04222953956020614,-0.0034672267764493947,-0.008758476446462549,0.005619687227539805,-0.007738040995987627,-0.0029497827552856792,-0.008609053487168006,0.01597183396666324
2024-03-08,0.010236617340713572,-0.007136752275605285,-0.0554769776930486,-0.008313545751684748,-0.012183076449312713,0.007664845489798511,-0.018527834714126334,-0.06985731651419647,-0.0039760826801014115,0.001862957571891588,0.00940670215561834,0.0063968911098073455,0.0040915020809195735,0.0036787760371448375,-0.07641391858328006
2024-03-11,0.011831476228913118,-0.004184943943258412,-0.02003929667155624,-0.019332758891648982,-0.04419409940799435,0.01669009129644916,0.013858834181150304,-0.011920161210418279,0.008982109488826273,3.7191560739824325e-4,0.005905185388362044,0.0018568180573814708,0.010719618796987573,-2.130632015577838e-4,-0.015822107407108543
2024-03-12,0.002778798346197764,0.026599396411069343,0.0715718311122604,0.019946455814511488,0.033416895992642415,0.006028913142867687,-0.0012938683737420131,-9.589027541198059e-4,0.012363975040109443,0.008231886196038651,-0.006420814555821774,0.011976233676274761,0.009365484902524646,0.007907717591026708,0.0319291333207401
2024-03-13,-0.012122664997039179,-4.3349183367047406e-4,-0.011151991540956696,0.0066708374081581034,-0.008364340183864782,0.009314028520750472,-0.04539820808488959,-0.026325895735777483,-0.002116995058885185,0.008112237817799794,0.011170575750612644,0.004296859359652849,-0.01007742741940032,0.0057944341184950066,-0.0036369501135249394
2024-03-14,0.010927360365894367,0.024379688143761014,-0.03239141747284491,0.012403729449981915,-0.007546784114772054,0.023678548301383495,-0.04118477639544138,0.0034978776044283233,-8.514055887746119e-4,-0.017817927451782456,0.017712031237931747,0.00445402483025692,-0.011731795053596117,0.00813699524188305,-0.0030646869564939783
2024-03-15,-0.0021965246510250447,-0.020695126564410637,-0.0012166353994464973,-0.024223786467438835,-0.01571684745532087,-0.013417348213206504,0.006584660456730784,-0.021207767575501246,-0.005571920195666102,0.012395625573761615,-0.0017943439450991416,-0.011766438833433535,-0.006469618601870231,-0.007612493770580597,-0.008634395430036634
2024-03-18,0.0063723390941785585,0.00216130273279469,0.00703574253845507,3.4398325434925603e-4,0.026606085367835597,0.046040352007429286,0.06254200201423088,0.0014083433513558674,0.002966364706673774,0.012401374011542954,0.00925706452180286,0.007101437950898681,-0.008977051768852773,0.006430919480972408,0.00814461022167845
2024-03-19,0.013585073029849681,0.009800525470254007,0.010660799018852307,0.00813845829732096,-0.001489014426379165,-0.004401310211689324,-0.014269250195585559,6.224015758931056e-4,1.6421135692890054e-4,0.00586526507449836,0.007034539460899936,0.008068806699414344,-0.0035084104477642875,0.010670531554170193,8.610470916337043e-4
2024-03-20,0.0147091873328562,0.009064738247448245,0.010895180846340446,0.012791359170393646,0.018700689372912915,0.011630472448470153,0.025332688257929448,0.03507575310224187,0.006242899487499676,0.013106949804157164,-8.842479856090435e-4,0.006716591591712895,-0.0028807646086090877,0.00834703587048069,0.011677765050915001
2024-03-21,-0.04085735315928618,0.00973607201011606,0.011762281235218497,0,0.004431172451066168,-0.007664403105576367,-0.016167575308454918,0.05642650368288016,0.0032652812225117955,0.013905223555181534,0.0044251528605483426,0.0037679473804419494,-6.429842407873476e-5,0.0012294395556966542,0.002483983810870116
2024-03-22,0.005310066403009683,-0.0014673249648504694,0.031213455223277453,0.0040415450203241665,0.003584315852190878,0.02147694278728096,-0.01151490226146512,0.004057484624644836,-0.009438628938108429,-0.012257780904378457,0,-0.024485968228203592,-0.0033386674132104277,-0.014264024762263072,-0.010450292099284053
2024-03-25,-0.008300416982647274,-0.013714580737459015,0.007561964954832412,0.004696213001679439,-0.012873379916156225,-0.004642916941221986,0.010536808713131895,-0.0013962021510605105,-0.004928467162227501,-0.009154462188712631,0.010221282738456905,-0.007237206207887481,-6.431050939526006e-5,-0.011688533574774174,-0.005225742608180428
2024-03-26,-0.006672318031868518,-0.0028614638845372298,-0.02569422677760036,-0.007845994154095037,-0.014174367403074317,0.003998162527401705,0.029195349264770964,-0.014864097267943133,-9.90626752257584e-4,0.004670862856314573,-0.0075012163923148245,-0.0021690791228117234,0.003543322034010865,0.0015965158720756545,2.7182320348817512e-5
2024-03-27,0.021212579532089437,-5.218191449776199e-4,-0.024967406728484964,0.008581036192426339,-0.004093730449556965,0.0013273115889465004,0.012157391142962881,-0.009583264191275975,0.003470567543418124,0.01936347239192404,0.010369982061784189,-0.005630758548441528,0.014059157368457198,0.0024118353565973916,0.0015047791044884296
2024-03-28,-0.010559267778467829,-0.001684675170565586,0.0011746382011998957,0.0030584610251771505,-0.016765959515271267,3.9772679216265594e-4,-0.022465709302040393,0.005065397365819013,-0.009057949807670274,0.003909343091297313,0.011046344879379832,2.1492467589512287e-4,0.0014561262088854665,0.007574087184735401,7.51343361303114e-4
2024-04-01,-0.008455691642424878,0.009151028864311739,7.746827918952981e-5,0.003270852211551434,0.011882823942258147,0.030212774106433082,-0.003242460249155976,0.018749070213382346,-0.0028252840034326265,-0.0067899591177474905,0.006452353205595784,-0.0028665634524758232,-0.002591769749304862,-0.006582651618603497,-0.015546706530794152
2024-04-02,-0.006998810967354552,-0.007372238978358925,-0.010081669062900755,-0.0015472110151306673,0.01225197012539292,-0.0059810500054579,-0.049024062767074494,-0.008516802307356963,-0.014000073410321834,-4.019938768190512e-4,0.019574228386312953,5.749163282471326e-4,-3.1706999970815275e-4,0.002152900592528262,-0.01378177067866626
2024-04-03,0.0047974041761720265,-0.002349172889265505,-0.005455225177799616,0.009519072430478781,0.018838982030358498,0.002329188916856628,0.01050231020055925,0.01826301075288783,0.004564000862968154,-0.002815889733291832,1.6769938804084283e-4,-0.005315448820630286,-0.021999509799467964,-0.004192311547988825,-0.007886999619339252
2024-04-04,-0.00489230716170308,-0.00611242287504532,-0.034384965093616326,-0.013212014767422509,0.008248902824924853,-0.02833734969411117,0.016213301154368365,-0.033531126830235736,0.0011776609244993352,-0.007608636808394964,0.003520412848788901,-0.010687260241799335,-0.011409444449779316,-0.01602375314665705,-0.0011476505560137351
2024-04-05,0.004501821277567597,0.018282844730651115,0.024480724492818018,0.028166707356770848,0.03213809783630461,0.013087221383710324,-0.036292482565110196,0.01664505318614462,0.00588242282890028,0.009200155981214264,0.013782308887667627,0.011459750917446998,-7.21346536058487e-4,0.015709871562295197,0.012541053215612274
2024-04-08,-0.006663630961109557,-0.0021855555715393216,-0.009942406016980931,6.483768975988902e-4,-0.015341173961254229,0.015409969238735055,0.04899940648952894,-0.00248595949104069,-0.0011696563762042533,0.005216615118848633,-0.006756199506707916,0.0022371464669270757,-0.005249597859080302,0.004952882278605353,-0.002676166941150915
2024-04-09,0.007242611866790094,0.003980144349131409,-0.020417136521548418,0.002591909504893186,-0.004525772343813461,0.011301163237358747,0.02254601255405486,-0.0015118065110948375,1.6737297716495902e-4,-0.006700946086783954,0.0052259989947944785,-0.0037440081149727744,0.004617691982503835,-0.013971021150329554,0.009524957936694944
2024-04-10,-0.011139274049591585,-0.007084409736835218,0.01974143191269606,0.0015080453603608657,0.005668562958000667,-0.0029374701059574626,-0.028946236061948905,-0.008777677666298889,0.013881836782527968,-0.008521564673458215,0.008417223721824962,-0.008094985702780111,-0.013723848699965568,-0.006332490206922281,0.005552547708485678
2024-04-11,0.04327073443274809,0.011033238640285381,0.04109656798062322,0.016671181255133227,0.006405852324889549,0.020942679022514232,0.01653476762638495,0.045440995537457285,-0.008742977528089835,-2.0463437726303546e-4,-0.0033551553954060953,0.004371849621915169,-0.009387423174904153,-0.0018330901149071765,0.013520946442340032
2024-04-12,0.0086267001948106,-0.014091070063931732,-0.026816409915657813,-0.015445639364236818,-0.021523053679216586,-0.010538782399035607,-0.020332204625772565,-0.027769279616964626,8.320950696896201e-4,-0.06467777952347709,-0.011659460818678857,0.0010156204880507058,-0.008535442365527612,-0.0062565242750258765,-0.0014198978991291078
2024-04-15,-0.02186336508800346,-0.01957798505302666,-0.02477723624582806,-0.013485250630092094,-0.022797372513943537,-0.01819566613343604,-0.05594859487563397,-0.024834927251462635,-0.003491854954134621,5.470741969488824e-4,-0.0057322890871055465,-0.01695899783331878,4.7446547322271826e-4,-0.012011657752239668,-0.0178174993484006
2024-04-16,-0.01916740137440276,0.0022724672117846456,0.01644164264650083,-0.001633742516860992,-9.39730175378406e-4,-0.002970376254939344,-0.027062145360474688,0.014015616005219833,-0.001501743911540232,-0.011427728847012819,-0.008272080312830554,2.581660572951172e-4,-0.02127525409557418,6.509828735179468e-5,-0.0032160293583378685
2024-04-17,-0.008147449518766448,-0.006609105232042389,-0.03866609453033476,-0.011128128209780819,-0.011185279416994987,0.006930184753812574,-0.010565868854054306,-0.03493462927517943,-0.003175015500229028,-0.003982376610612071,-5.055303160791391e-4,0.004938249056241961,0.002215417253078833,7.394308648229764e-4,-0.0010893729684681164
